ticker,year,cik,accession,filing_date,doc_url
BMY,2021,0000014272,0000014272-22-000051,2022-02-09,https://www.sec.gov/Archives/edgar/data/14272/000001427222000051/bmy-20211231.htm
BMY,2023,0000014272,0000014272-24-000044,2024-02-13,https://www.sec.gov/Archives/edgar/data/14272/000001427224000044/bmy-20231231.htm
BR,2019,0001383312,0001383312-20-000055,2020-08-11,https://www.sec.gov/Archives/edgar/data/1383312/000138331220000055/br-20200630.htm
BR,2021,0001383312,0001383312-22-000037,2022-08-12,https://www.sec.gov/Archives/edgar/data/1383312/000138331222000037/br-20220630.htm
BR,2023,0001383312,0001383312-24-000039,2024-08-06,https://www.sec.gov/Archives/edgar/data/1383312/000138331224000039/br-20240630.htm
BRK-B,2019,0001067983,0001564590-20-005874,2020-02-24,https://www.sec.gov/Archives/edgar/data/1067983/000156459020005874/brka-10k_20191231.htm
BRK-B,2021,0001067983,0001564590-22-007322,2022-02-28,https://www.sec.gov/Archives/edgar/data/1067983/000156459022007322/brka-10k_20211231.htm
BRK-B,2023,0001067983,0000950170-24-019719,2024-02-26,https://www.sec.gov/Archives/edgar/data/1067983/000095017024019719/brka-20231231.htm
BRO,2019,0000079282,0001564590-20-006075,2020-02-24,https://www.sec.gov/Archives/edgar/data/79282/000156459020006075/bro-10k_20191231.htm
BRO,2021,0000079282,0000950170-22-001654,2022-02-23,https://www.sec.gov/Archives/edgar/data/79282/000095017022001654/bro-20211231.htm
BRO,2023,0000079282,0000950170-24-018890,2024-02-22,https://www.sec.gov/Archives/edgar/data/79282/000095017024018890/bro-20231231.htm
BSX,2019,0000885725,0000885725-20-000012,2020-02-25,https://www.sec.gov/Archives/edgar/data/885725/000088572520000012/a2019form10-k.htm
BSX,2021,0000885725,0000885725-22-000006,2022-02-23,https://www.sec.gov/Archives/edgar/data/885725/000088572522000006/bsx-20211231.htm
BSX,2023,0000885725,0000885725-24-000017,2024-02-20,https://www.sec.gov/Archives/edgar/data/885725/000088572524000017/bsx-20231231.htm
BX,2019,0001393818,0001193125-20-056733,2020-02-28,https://www.sec.gov/Archives/edgar/data/1393818/000119312520056733/d844019d10k.htm
BX,2021,0001393818,0001193125-22-054433,2022-02-25,https://www.sec.gov/Archives/edgar/data/1393818/000119312522054433/d299999d10k.htm
BX,2023,0001393818,0001193125-24-044485,2024-02-23,https://www.sec.gov/Archives/edgar/data/1393818/000119312524044485/d734131d10k.htm
BXP,2019,0001037540,0001656423-20-000007,2020-03-02,https://www.sec.gov/Archives/edgar/data/1037540/000165642320000007/bxpandbplp201910-k.htm
BXP,2021,0001037540,0001656423-22-000013,2022-02-25,https://www.sec.gov/Archives/edgar/data/1037540/000165642322000013/bxp-20211231.htm
BXP,2023,0001037540,0001656423-24-000007,2024-02-27,https://www.sec.gov/Archives/edgar/data/1037540/000165642324000007/bxp-20231231.htm
C,2019,0000831001,0000831001-20-000031,2020-02-21,https://www.sec.gov/Archives/edgar/data/831001/000083100120000031/c-12312019x10k.htm
C,2021,0000831001,0000831001-22-000036,2022-02-28,https://www.sec.gov/Archives/edgar/data/831001/000083100122000036/c-20211231.htm
C,2023,0000831001,0000831001-24-000033,2024-02-23,https://www.sec.gov/Archives/edgar/data/831001/000083100124000033/c-20231231.htm
CAG,2019,0000023217,0001564590-20-033366,2020-07-24,https://www.sec.gov/Archives/edgar/data/23217/000156459020033366/cag-10k_20200531.htm
CAG,2021,0000023217,0001437749-22-017530,2022-07-21,https://www.sec.gov/Archives/edgar/data/23217/000143774922017530/cag20220209_10k.htm
CAG,2023,0000023217,0001558370-24-009764,2024-07-11,https://www.sec.gov/Archives/edgar/data/23217/000155837024009764/tmb-20240526x10k.htm
CAH,2019,0000721371,0000721371-20-000089,2020-08-13,https://www.sec.gov/Archives/edgar/data/721371/000072137120000089/a20q410k063020form10-k.htm
CAH,2021,0000721371,0000721371-22-000058,2022-08-11,https://www.sec.gov/Archives/edgar/data/721371/000072137122000058/cah-20220630.htm
CAH,2023,0000721371,0000721371-24-000056,2024-08-14,https://www.sec.gov/Archives/edgar/data/721371/000072137124000056/cah-20240630.htm
CARR,2021,0001783180,0001783180-22-000010,2022-02-08,https://www.sec.gov/Archives/edgar/data/1783180/000178318022000010/carr-20211231.htm
CARR,2023,0001783180,0001783180-24-000009,2024-02-06,https://www.sec.gov/Archives/edgar/data/1783180/000178318024000009/carr-20231231.htm
CASY,2019,0000726958,0000726958-20-000085,2020-06-26,https://www.sec.gov/Archives/edgar/data/726958/000072695820000085/casy-2020430x10k.htm
CASY,2021,0000726958,0000726958-22-000065,2022-06-24,https://www.sec.gov/Archives/edgar/data/726958/000072695822000065/casy-20220430.htm
CASY,2023,0000726958,0000726958-24-000046,2024-06-24,https://www.sec.gov/Archives/edgar/data/726958/000072695824000046/casy-20240430.htm
CAT,2019,0000018230,0000018230-20-000056,2020-02-19,https://www.sec.gov/Archives/edgar/data/18230/000001823020000056/cat10-k12312019.htm
CAT,2021,0000018230,0000018230-22-000050,2022-02-16,https://www.sec.gov/Archives/edgar/data/18230/000001823022000050/cat-20211231.htm
CAT,2023,0000018230,0000018230-24-000009,2024-02-16,https://www.sec.gov/Archives/edgar/data/18230/000001823024000009/cat-20231231.htm
CB,2019,0000896159,0000896159-20-000003,2020-02-27,https://www.sec.gov/Archives/edgar/data/896159/000089615920000003/cb-12312019x10k.htm
CB,2021,0000896159,0000896159-22-000005,2022-02-24,https://www.sec.gov/Archives/edgar/data/896159/000089615922000005/cb-20211231.htm
CB,2023,0000896159,0000896159-24-000003,2024-02-23,https://www.sec.gov/Archives/edgar/data/896159/000089615924000003/cb-20231231.htm
CBOE,2019,0001374310,0001558370-20-001127,2020-02-21,https://www.sec.gov/Archives/edgar/data/1374310/000155837020001127/cboe-20191231x10k3d7487.htm
CBOE,2021,0001374310,0001558370-22-001386,2022-02-18,https://www.sec.gov/Archives/edgar/data/1374310/000155837022001386/cboe-20211231x10k.htm
CBOE,2023,0001374310,0001558370-24-001277,2024-02-16,https://www.sec.gov/Archives/edgar/data/1374310/000155837024001277/cboe-20231231x10k.htm
CBRE,2019,0001138118,0001564590-20-008056,2020-03-02,https://www.sec.gov/Archives/edgar/data/1138118/000156459020008056/cbre-10k_20191231.htm
CBRE,2021,0001138118,0001138118-22-000010,2022-03-01,https://www.sec.gov/Archives/edgar/data/1138118/000113811822000010/cbre-20211231.htm
CBRE,2023,0001138118,0001138118-24-000006,2024-02-20,https://www.sec.gov/Archives/edgar/data/1138118/000113811824000006/cbre-20231231.htm
CCI,2019,0001051470,0001051470-20-000077,2020-03-10,https://www.sec.gov/Archives/edgar/data/1051470/000105147020000077/cci10k123119q4.htm
CCI,2021,0001051470,0001051470-22-000019,2022-02-22,https://www.sec.gov/Archives/edgar/data/1051470/000105147022000019/cci-20211231.htm
CCI,2023,0001051470,0001051470-24-000062,2024-02-23,https://www.sec.gov/Archives/edgar/data/1051470/000105147024000062/cci-20231231.htm
CCL,2019,0000815097,0000815097-20-000003,2020-01-28,https://www.sec.gov/Archives/edgar/data/815097/000081509720000003/a2019form10-kfrontpart.htm
CCL,2021,0000815097,0000815097-22-000009,2022-01-27,https://www.sec.gov/Archives/edgar/data/815097/000081509722000009/ccl-20211130.htm
CCL,2023,0000815097,0000815097-24-000011,2024-01-26,https://www.sec.gov/Archives/edgar/data/815097/000081509724000011/ccl-20231130.htm
CDNS,2019,0000813672,0000813672-20-000007,2020-02-24,https://www.sec.gov/Archives/edgar/data/813672/000081367220000007/cdns1228201910-k.htm
CDNS,2021,0000813672,0000813672-22-000012,2022-02-22,https://www.sec.gov/Archives/edgar/data/813672/000081367222000012/cdns-20220101.htm
CDNS,2023,0000813672,0000813672-24-000034,2024-02-14,https://www.sec.gov/Archives/edgar/data/813672/000081367224000034/cdns-20231231.htm
CDW,2019,0001402057,0001402057-20-000042,2020-02-28,https://www.sec.gov/Archives/edgar/data/1402057/000140205720000042/cdw-20191231x10k.htm
CDW,2021,0001402057,0001402057-22-000020,2022-02-28,https://www.sec.gov/Archives/edgar/data/1402057/000140205722000020/cdw-20211231.htm
CDW,2023,0001402057,0001402057-24-000015,2024-02-26,https://www.sec.gov/Archives/edgar/data/1402057/000140205724000015/cdw-20231231.htm
CEG,2021,0001868275,0001868275-22-000020,2022-02-25,https://www.sec.gov/Archives/edgar/data/1868275/000186827522000020/ceg-20211231.htm
CEG,2023,0001868275,0001868275-24-000014,2024-02-27,https://www.sec.gov/Archives/edgar/data/1868275/000186827524000014/ceg-20231231.htm
CF,2019,0001324404,0001324404-20-000006,2020-02-24,https://www.sec.gov/Archives/edgar/data/1324404/000132440420000006/cf-12312019x10k.htm
CF,2021,0001324404,0001324404-22-000008,2022-02-24,https://www.sec.gov/Archives/edgar/data/1324404/000132440422000008/cf-20211231.htm
CF,2023,0001324404,0001324404-24-000008,2024-02-22,https://www.sec.gov/Archives/edgar/data/1324404/000132440424000008/cf-20231231.htm
CFG,2019,0000759944,0000759944-20-000030,2020-02-24,https://www.sec.gov/Archives/edgar/data/759944/000075994420000030/citizens10-kx2019.htm
CFG,2021,0000759944,0000759944-22-000025,2022-02-23,https://www.sec.gov/Archives/edgar/data/759944/000075994422000025/cfg-20211231.htm
CFG,2023,0000759944,0000759944-24-000039,2024-02-16,https://www.sec.gov/Archives/edgar/data/759944/000075994424000039/cfg-20231231.htm
CHD,2019,0000313927,0001564590-20-004956,2020-02-18,https://www.sec.gov/Archives/edgar/data/313927/000156459020004956/chd-10k_20191231.htm
CHD,2021,0000313927,0001564590-22-005528,2022-02-17,https://www.sec.gov/Archives/edgar/data/313927/000156459022005528/chd-10k_20211231.htm
CHD,2023,0000313927,0000950170-24-015810,2024-02-15,https://www.sec.gov/Archives/edgar/data/313927/000095017024015810/chd-20231231.htm
CHRW,2019,0001043277,0001043277-20-000016,2020-02-19,https://www.sec.gov/Archives/edgar/data/1043277/000104327720000016/chrw-20191231.htm
CHRW,2021,0001043277,0001043277-22-000006,2022-02-23,https://www.sec.gov/Archives/edgar/data/1043277/000104327722000006/chrw-20211231.htm
CHRW,2023,0001043277,0001043277-24-000011,2024-02-16,https://www.sec.gov/Archives/edgar/data/1043277/000104327724000011/chrw-20231231.htm
CHTR,2019,0001091667,0001091667-20-000024,2020-01-31,https://www.sec.gov/Archives/edgar/data/1091667/000109166720000024/chtr12312019-10k.htm
CHTR,2021,0001091667,0001091667-22-000024,2022-01-28,https://www.sec.gov/Archives/edgar/data/1091667/000109166722000024/chtr-20211231.htm
CHTR,2023,0001091667,0001091667-24-000028,2024-02-02,https://www.sec.gov/Archives/edgar/data/1091667/000109166724000028/chtr-20231231.htm
CI,2019,0001739940,0001739940-20-000006,2020-02-27,https://www.sec.gov/Archives/edgar/data/1739940/000173994020000006/ci-20191231.htm
CI,2021,0001739940,0001739940-22-000007,2022-02-24,https://www.sec.gov/Archives/edgar/data/1739940/000173994022000007/ci-20211231.htm
CI,2023,0001739940,0001739940-24-000005,2024-02-29,https://www.sec.gov/Archives/edgar/data/1739940/000173994024000005/ci-20231231.htm
CIEN,2019,0000936395,0000936395-20-000042,2020-12-18,https://www.sec.gov/Archives/edgar/data/936395/000093639520000042/cien-20201031.htm
CIEN,2021,0000936395,0000936395-22-000065,2022-12-16,https://www.sec.gov/Archives/edgar/data/936395/000093639522000065/cien-20221029.htm
CIEN,2023,0000936395,0000936395-24-000044,2024-12-20,https://www.sec.gov/Archives/edgar/data/936395/000093639524000044/cien-20241102.htm
CINF,2019,0000020286,0000020286-20-000011,2020-02-25,https://www.sec.gov/Archives/edgar/data/20286/000002028620000011/cinf-20191231x10k.htm
CINF,2021,0000020286,0000020286-22-000012,2022-02-24,https://www.sec.gov/Archives/edgar/data/20286/000002028622000012/cinf-20211231.htm
CINF,2023,0000020286,0000020286-24-000014,2024-02-26,https://www.sec.gov/Archives/edgar/data/20286/000002028624000014/cinf-20231231.htm
CL,2019,0000021665,0000021665-20-000004,2020-02-21,https://www.sec.gov/Archives/edgar/data/21665/000002166520000004/cl-12312019x10k.htm
CL,2021,0000021665,0000021665-22-000003,2022-02-17,https://www.sec.gov/Archives/edgar/data/21665/000002166522000003/cl-20211231.htm
CL,2023,0000021665,0000021665-24-000003,2024-02-15,https://www.sec.gov/Archives/edgar/data/21665/000002166524000003/cl-20231231.htm
CLX,2019,0000021076,0000021076-20-000016,2020-08-13,https://www.sec.gov/Archives/edgar/data/21076/000002107620000016/clx-20200630.htm
CLX,2021,0000021076,0000021076-22-000026,2022-08-10,https://www.sec.gov/Archives/edgar/data/21076/000002107622000026/clx-20220630.htm
CLX,2023,0000021076,0000021076-24-000030,2024-08-08,https://www.sec.gov/Archives/edgar/data/21076/000002107624000030/clx-20240630.htm
CMCSA,2019,0001166691,0001166691-20-000008,2020-01-30,https://www.sec.gov/Archives/edgar/data/1166691/000116669120000008/cmcsa-12312019x10k.htm
CMCSA,2021,0001166691,0001166691-22-000009,2022-02-02,https://www.sec.gov/Archives/edgar/data/1166691/000116669122000009/cmcsa-20211231.htm
CMCSA,2023,0001166691,0001166691-24-000011,2024-01-31,https://www.sec.gov/Archives/edgar/data/1166691/000116669124000011/cmcsa-20231231.htm
CME,2019,0001156375,0001156375-20-000013,2020-02-28,https://www.sec.gov/Archives/edgar/data/1156375/000115637520000013/cme-2019123110k.htm
CME,2021,0001156375,0001156375-22-000076,2022-02-25,https://www.sec.gov/Archives/edgar/data/1156375/000115637522000076/cme-20211231.htm
CME,2023,0001156375,0001156375-24-000010,2024-02-28,https://www.sec.gov/Archives/edgar/data/1156375/000115637524000010/cme-20231231.htm
CMG,2019,0001058090,0001058090-20-000010,2020-02-05,https://www.sec.gov/Archives/edgar/data/1058090/000105809020000010/cmg-20191231x10k.htm
CMG,2021,0001058090,0001058090-22-000011,2022-02-11,https://www.sec.gov/Archives/edgar/data/1058090/000105809022000011/cmg-20211231x10k.htm
CMG,2023,0001058090,0001562762-24-000023,2024-02-08,https://www.sec.gov/Archives/edgar/data/1058090/000156276224000023/cmg-20231231x10k.htm
CMI,2019,0000026172,0000026172-20-000009,2020-02-11,https://www.sec.gov/Archives/edgar/data/26172/000002617220000009/cmi201910-kdocument.htm
CMI,2021,0000026172,0000026172-22-000008,2022-02-08,https://www.sec.gov/Archives/edgar/data/26172/000002617222000008/cmi-20211231.htm
CMI,2023,0000026172,0000026172-24-000012,2024-02-12,https://www.sec.gov/Archives/edgar/data/26172/000002617224000012/cmi-20231231.htm
CMS,2019,0000811156,0000811156-20-000004,2020-02-06,https://www.sec.gov/Archives/edgar/data/811156/000081115620000004/a2019form10-kxcmsenerg.htm
CMS,2021,0000811156,0000811156-22-000048,2022-02-10,https://www.sec.gov/Archives/edgar/data/811156/000081115622000048/cms-20211231.htm
CMS,2023,0000811156,0000811156-24-000044,2024-02-08,https://www.sec.gov/Archives/edgar/data/811156/000081115624000044/cms-20231231.htm
CNC,2019,0001071739,0001071739-20-000060,2020-02-18,https://www.sec.gov/Archives/edgar/data/1071739/000107173920000060/form10k.htm
CNC,2021,0001071739,0001071739-22-000071,2022-02-22,https://www.sec.gov/Archives/edgar/data/1071739/000107173922000071/cnc-20211231.htm
CNC,2023,0001071739,0001071739-24-000037,2024-02-20,https://www.sec.gov/Archives/edgar/data/1071739/000107173924000037/cnc-20231231.htm
CNP,2019,0001130310,0001130310-20-000016,2020-02-27,https://www.sec.gov/Archives/edgar/data/1130310/000113031020000016/cnp10k12312019.htm
CNP,2021,0001130310,0001130310-22-000023,2022-02-22,https://www.sec.gov/Archives/edgar/data/1130310/000113031022000023/cnp-20211231.htm
CNP,2023,0001130310,0001130310-24-000010,2024-02-20,https://www.sec.gov/Archives/edgar/data/1130310/000113031024000010/cnp-20231231.htm
COF,2019,0000927628,0000927628-20-000102,2020-02-20,https://www.sec.gov/Archives/edgar/data/927628/000092762820000102/cof-12312019x10k.htm
COF,2021,0000927628,0000927628-22-000106,2022-02-25,https://www.sec.gov/Archives/edgar/data/927628/000092762822000106/cof-20211231.htm
COF,2023,0000927628,0000927628-24-000094,2024-02-23,https://www.sec.gov/Archives/edgar/data/927628/000092762824000094/cof-20231231.htm
COHR,2019,0000820318,0000820318-20-000023,2020-08-26,https://www.sec.gov/Archives/edgar/data/820318/000082031820000023/iivi-20200630.htm
COHR,2021,0000820318,0000820318-22-000019,2022-08-29,https://www.sec.gov/Archives/edgar/data/820318/000082031822000019/iivi-20220630.htm
COHR,2023,0000820318,0000820318-24-000016,2024-08-16,https://www.sec.gov/Archives/edgar/data/820318/000082031824000016/iivi-20240630.htm
COIN,2021,0001679788,0001679788-22-000031,2022-02-25,https://www.sec.gov/Archives/edgar/data/1679788/000167978822000031/coin-20211231.htm
COIN,2023,0001679788,0001679788-24-000022,2024-02-15,https://www.sec.gov/Archives/edgar/data/1679788/000167978824000022/coin-20231231.htm
COO,2019,0000711404,0000711404-20-000042,2020-12-11,https://www.sec.gov/Archives/edgar/data/711404/000071140420000042/coo20201031-10k.htm
COO,2021,0000711404,0000711404-22-000053,2022-12-09,https://www.sec.gov/Archives/edgar/data/711404/000071140422000053/coo-20221031.htm
COO,2023,0000711404,0000711404-24-000074,2024-12-06,https://www.sec.gov/Archives/edgar/data/711404/000071140424000074/coo-20241031.htm
COP,2019,0001163165,0001193125-20-039954,2020-02-18,https://www.sec.gov/Archives/edgar/data/1163165/000119312520039954/d875559d10k.htm
COP,2021,0001163165,0001562762-22-000031,2022-02-17,https://www.sec.gov/Archives/edgar/data/1163165/000156276222000031/cop10k2021.htm
COP,2023,0001163165,0001163165-24-000010,2024-02-15,https://www.sec.gov/Archives/edgar/data/1163165/000116316524000010/cop-20231231.htm
COR,2019,0001140859,0001140859-20-000050,2020-11-19,https://www.sec.gov/Archives/edgar/data/1140859/000114085920000050/abc-20200930.htm
COR,2021,0001140859,0001140859-22-000098,2022-11-22,https://www.sec.gov/Archives/edgar/data/1140859/000114085922000098/abc-20220930.htm
COR,2023,0001140859,0001140859-24-000177,2024-11-26,https://www.sec.gov/Archives/edgar/data/1140859/000114085924000177/cor-20240930.htm
COST,2019,0000909832,0000909832-20-000017,2020-10-07,https://www.sec.gov/Archives/edgar/data/909832/000090983220000017/cost-20200830.htm
COST,2021,0000909832,0000909832-22-000021,2022-10-05,https://www.sec.gov/Archives/edgar/data/909832/000090983222000021/cost-20220828.htm
COST,2023,0000909832,0000909832-24-000049,2024-10-09,https://www.sec.gov/Archives/edgar/data/909832/000090983224000049/cost-20240901.htm
CPAY,2019,0001175454,0001175454-20-000008,2020-03-02,https://www.sec.gov/Archives/edgar/data/1175454/000117545420000008/flt10-k12312019.htm
CPAY,2021,0001175454,0001628280-22-004531,2022-03-01,https://www.sec.gov/Archives/edgar/data/1175454/000162828022004531/flt-20211231.htm
CPAY,2023,0001175454,0001628280-24-008060,2024-02-29,https://www.sec.gov/Archives/edgar/data/1175454/000162828024008060/flt-20231231.htm
CPB,2019,0000016732,0000016732-20-000111,2020-09-24,https://www.sec.gov/Archives/edgar/data/16732/000001673220000111/cpb-20200802.htm
CPB,2021,0000016732,0000016732-22-000093,2022-09-22,https://www.sec.gov/Archives/edgar/data/16732/000001673222000093/cpb-20220731.htm
CPB,2023,0000016732,0000016732-24-000130,2024-09-19,https://www.sec.gov/Archives/edgar/data/16732/000001673224000130/cpb-20240728.htm
CPRT,2019,0000900075,0000900075-20-000021,2020-09-28,https://www.sec.gov/Archives/edgar/data/900075/000090007520000021/cprt-20200731.htm
CPRT,2021,0000900075,0000900075-22-000050,2022-09-27,https://www.sec.gov/Archives/edgar/data/900075/000090007522000050/cprt-20220731.htm
CPRT,2023,0000900075,0000900075-24-000024,2024-09-30,https://www.sec.gov/Archives/edgar/data/900075/000090007524000024/cprt-20240731.htm
